sample_id,text,function,stance,label,family_id,split,source,generator_version
SYN04762,"aku kadang menyaring pilihan hingga tersisa satu arah yang paling logis saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-00,validation,synthetic,synthetic-cognitive-v2
SYN04763,saya cenderung mengatur urutan pekerjaan dan batas waktu supaya semua kelar tepat jadwal ketika mengerjakan tugas.,Te,support,Te:support,Te-02,train,synthetic,synthetic-cognitive-v2
SYN04764,"aku kadang merespons peluang nyata begitu muncul di depan mata dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-00,train,synthetic,synthetic-cognitive-v2
SYN04765,"kalau ditanya aku kadang menganalisis prinsip dasar meski belum ada manfaat praktis dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-04,validation,synthetic,synthetic-cognitive-v2
SYN04766,"aku kadang mempertanyakan aturan yang alasannya belum benar benar dipahami saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-08,train,synthetic,synthetic-cognitive-v2
SYN04767,"aku kadang menghitung untung rugi secara nyata sebelum mengambil langkah saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-07,train,synthetic,synthetic-cognitive-v2
SYN04768,"aku kadang mempertahankan batas pribadi karena sesuai dengan nurani ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-07,validation,synthetic,synthetic-cognitive-v2
SYN04769,kalau ditanya aku cenderung mengecek data kinerja untuk memilih cara paling efisien ketika mengerjakan tugas.,Te,support,Te:support,Te-03,train,synthetic,synthetic-cognitive-v2
SYN04770,dalam keseharian saya cenderung membayangkan skenario masa depan berdasarkan tanda yang ada sekarang dalam kegiatan sehari hari.,Ni,support,Ni:support,Ni-10,train,synthetic,synthetic-cognitive-v2
SYN04771,saya cenderung membela hal yang dianggap benar walau tanpa dukungan dalam kegiatan sehari hari.,Fi,support,Fi:support,Fi-08,train,synthetic,synthetic-cognitive-v2
SYN04772,"saya kadang menguji contoh pengecualian untuk mencari celah suatu penjelasan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-06,test,synthetic,synthetic-cognitive-v2
SYN04773,saya cenderung menangkap perubahan kecil pada suara atau gerakan di sekitar saat menyelesaikan proyek.,Se,support,Se:support,Se-03,train,synthetic,synthetic-cognitive-v2
SYN04774,"dalam keseharian saya kadang memakai indikator keberhasilan untuk mengevaluasi proses kerja ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-05,train,synthetic,synthetic-cognitive-v2
SYN04775,"saya kadang peka terhadap perubahan suasana hati orang orang di sekitar saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-12,train,synthetic,synthetic-cognitive-v2
SYN04776,kalau ditanya aku tidak terbiasa mengubah langkah dengan cepat begitu situasi berubah saat kuliah. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-05,train,synthetic,synthetic-cognitive-v2
SYN04777,biasanya aku cenderung menangani masalah dengan memperhatikan benda di sekitar saat kuliah.,Se,support,Se:support,Se-12,train,synthetic,synthetic-cognitive-v2
SYN04778,"saya kadang mengatur gaya bicara supaya lawan bicara merasa dihargai saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-01,validation,synthetic,synthetic-cognitive-v2
SYN04779,aku tidak terbiasa memakai pelajaran dari pengalaman lama agar kesalahan tak berulang saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-10,train,synthetic,synthetic-cognitive-v2
SYN04780,aku cenderung memeriksa keselarasan batin sebelum mengambil sikap ketika mengerjakan tugas.,Fi,support,Fi:support,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN04781,kalau ditanya aku tidak terbiasa merevisi rencana kerja setelah melihat capaian nyata di lapangan dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-08,validation,synthetic,synthetic-cognitive-v2
SYN04782,kalau ditanya aku tidak terbiasa memakai indikator keberhasilan untuk mengevaluasi proses kerja ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-05,train,synthetic,synthetic-cognitive-v2
SYN04783,"kalau ditanya aku kadang merevisi rencana kerja setelah melihat capaian nyata di lapangan ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-08,train,synthetic,synthetic-cognitive-v2
SYN04784,"biasanya aku kadang mengaitkan satu gagasan dengan banyak arah pengembangan ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-12,train,synthetic,synthetic-cognitive-v2
SYN04785,aku belum pernah menghadapi situasi seperti yang ditanyakan ketika berdiskusi dalam kelompok. Segitu saja yang kuingat.,unknown,unknown,unknown:unknown,unknown-01,train,synthetic,synthetic-cognitive-v2
SYN04786,aku tidak terbiasa menyadari dorongan dari dalam diri yang membuat suatu pilihan terasa pas dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-09,train,synthetic,synthetic-cognitive-v2
SYN04787,dalam keseharian saya cenderung meneliti hubungan antarbagian sampai terasa konsisten ketika berdiskusi dalam kelompok.,Ti,support,Ti:support,Ti-09,test,synthetic,synthetic-cognitive-v2
SYN04788,kalau ditanya aku tidak terbiasa mencoba sudut pandang baru meski belum tentu praktis ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-04,validation,synthetic,synthetic-cognitive-v2
SYN04789,aku tidak terbiasa menafsirkan tanda tanda kecil untuk menemukan tema besarnya dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-05,train,synthetic,synthetic-cognitive-v2
SYN04790,hobiku merawat tanaman dan mendengarkan podcast saat menghadapi persoalan baru. Tidak tahu harus bilang apa lagi.,unknown,unknown,unknown:unknown,unknown-05,train,synthetic,synthetic-cognitive-v2
SYN04791,aku cenderung memikirkan dulu perasaan orang banyak sebelum memutuskan sesuatu bersama dalam kegiatan komunitas.,Fe,support,Fe:support,Fe-00,validation,synthetic,synthetic-cognitive-v2
SYN04792,biasanya aku cenderung memakai pelajaran dari pengalaman lama agar kesalahan tak berulang ketika bekerja bersama teman.,Si,support,Si:support,Si-10,train,synthetic,synthetic-cognitive-v2
SYN04793,aku cenderung mengingat urutan kejadian sebelumnya saat menghadapi hal serupa dalam kegiatan komunitas.,Si,support,Si:support,Si-09,train,synthetic,synthetic-cognitive-v2
SYN04794,"saya kadang menampung dulu keinginan semua pihak sebelum menawarkan solusi bersama ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-09,train,synthetic,synthetic-cognitive-v2
SYN04795,aku cenderung mengandalkan cara lama yang sudah terbukti berhasil dalam kegiatan sehari hari.,Si,support,Si:support,Si-01,train,synthetic,synthetic-cognitive-v2
SYN04796,"kalau ditanya aku kadang melihat bukti hasil konkret dulu sebelum menetapkan cara kerja ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-01,test,synthetic,synthetic-cognitive-v2
SYN04797,dalam keseharian saya tidak terbiasa memastikan tidak ada yang merasa dikesampingkan dari suatu keputusan bersama saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-07,train,synthetic,synthetic-cognitive-v2
SYN04798,saya tidak terbiasa memilih kata yang halus saat memberi masukan supaya tidak menyakiti ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-05,train,synthetic,synthetic-cognitive-v2
SYN04799,kalau ditanya aku tidak terbiasa memperhatikan konsistensi antara apa yang terjadi kini dan dulu ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-14,train,synthetic,synthetic-cognitive-v2
SYN04800,kalau ditanya aku cenderung cepat menyesuaikan diri dengan suasana yang berubah tiba tiba saat menghadapi persoalan baru.,Se,support,Se:support,Se-15,validation,synthetic,synthetic-cognitive-v2
SYN04801,"dalam keseharian saya kadang menghitung untung rugi secara nyata sebelum mengambil langkah ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Te,mixed,Te:mixed,Te-07,train,synthetic,synthetic-cognitive-v2
SYN04802,biasanya aku tidak terbiasa menghitung untung rugi secara nyata sebelum mengambil langkah ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-07,train,synthetic,synthetic-cognitive-v2
SYN04803,biasanya aku tidak terbiasa membongkar asumsi untuk memahami cara kerja suatu sistem ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-01,train,synthetic,synthetic-cognitive-v2
SYN04804,aku cenderung memunculkan opsi tambahan saat orang lain merasa buntu ketika mengerjakan tugas.,Ne,support,Ne:support,Ne-10,test,synthetic,synthetic-cognitive-v2
SYN04805,aku tidak terbiasa menyesuaikan sikap demi menjaga keharmonisan bersama saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-14,train,synthetic,synthetic-cognitive-v2
SYN04806,kalau ditanya aku cenderung menolak berkompromi pada hal yang menyentuh prinsip inti ketika bekerja bersama teman.,Fi,support,Fi:support,Fi-13,validation,synthetic,synthetic-cognitive-v2
SYN04807,aku belum menemukan cara terbaik menjelaskan hal ini dalam kegiatan sehari hari. Tidak ada konteks tambahan.,unknown,unknown,unknown:unknown,unknown-09,train,synthetic,synthetic-cognitive-v2
SYN04808,biasanya aku cenderung memeriksa keselarasan batin sebelum mengambil sikap saat menyelesaikan proyek.,Fi,support,Fi:support,Fi-14,train,synthetic,synthetic-cognitive-v2
SYN04809,"saya kadang memeriksa apa yang sungguh penting sebelum berkomitmen dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-04,train,synthetic,synthetic-cognitive-v2
SYN04810,dalam keseharian saya tidak terbiasa meneliti hubungan antarbagian sampai terasa konsisten ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-09,test,synthetic,synthetic-cognitive-v2
SYN04811,saya cenderung mengorganisasi waktu dan tenaga agar sasaran bersama tercapai saat kuliah.,Te,support,Te:support,Te-11,test,synthetic,synthetic-cognitive-v2
SYN04812,kalau ditanya aku cenderung mencari pertentangan antar argumen sebelum menyimpulkan sesuatu ketika bekerja bersama teman.,Ti,support,Ti:support,Ti-02,train,synthetic,synthetic-cognitive-v2
SYN04813,saya tidak terbiasa merespons peluang nyata begitu muncul di depan mata saat kuliah. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-00,train,synthetic,synthetic-cognitive-v2
SYN04814,"dalam keseharian saya kadang memeriksa keselarasan batin sebelum mengambil sikap saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-14,test,synthetic,synthetic-cognitive-v2
SYN04815,kalau ditanya aku cenderung menangkap perubahan kecil pada suara atau gerakan di sekitar ketika bekerja bersama teman.,Se,support,Se:support,Se-03,train,synthetic,synthetic-cognitive-v2
SYN04816,kalau ditanya aku tidak terbiasa mencoba sudut pandang baru meski belum tentu praktis dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-04,test,synthetic,synthetic-cognitive-v2
SYN04817,"kalau ditanya aku kadang bertindak cepat begitu ada perubahan di lingkungan sekitar ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-10,train,synthetic,synthetic-cognitive-v2
SYN04818,"dalam keseharian saya kadang menguji ulang suatu teori dengan skenario yang berbeda ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-15,test,synthetic,synthetic-cognitive-v2
SYN04819,kalau ditanya aku cenderung memperhatikan konsistensi antara apa yang terjadi kini dan dulu saat menyelesaikan proyek.,Si,support,Si:support,Si-14,validation,synthetic,synthetic-cognitive-v2
SYN04820,aku tidak terbiasa menampung dulu keinginan semua pihak sebelum menawarkan solusi bersama ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-09,train,synthetic,synthetic-cognitive-v2
SYN04821,biasanya aku tidak terbiasa mempertanyakan aturan yang alasannya belum benar benar dipahami dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-08,train,synthetic,synthetic-cognitive-v2
SYN04822,kalau ditanya aku cenderung menikmati pengalaman indrawi yang sedang berlangsung saat itu dalam kegiatan komunitas.,Se,support,Se:support,Se-04,train,synthetic,synthetic-cognitive-v2
SYN04823,biasanya aku tidak terbiasa memisahkan fakta dan asumsi sebelum menarik kesimpulan dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-14,train,synthetic,synthetic-cognitive-v2
SYN04824,aku cenderung membongkar asumsi untuk memahami cara kerja suatu sistem dalam kegiatan sehari hari.,Ti,support,Ti:support,Ti-01,train,synthetic,synthetic-cognitive-v2
SYN04825,dalam keseharian saya cenderung mengamati detail lingkungan sebelum mengambil tindakan saat menyelesaikan proyek.,Se,support,Se:support,Se-13,test,synthetic,synthetic-cognitive-v2
SYN04826,aku cenderung mengatur langkah kerja berdasarkan hasil yang terukur dalam kegiatan komunitas.,Te,support,Te:support,Te-14,test,synthetic,synthetic-cognitive-v2
SYN04827,saya tidak terbiasa menelusuri sebab akibat untuk memahami mengapa sesuatu berhasil ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-05,test,synthetic,synthetic-cognitive-v2
SYN04828,aku tidak terbiasa menganalisis prinsip dasar meski belum ada manfaat praktis saat kuliah. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-04,train,synthetic,synthetic-cognitive-v2
SYN04829,"biasanya aku kadang bersemangat membahas kemungkinan yang belum tentu terjadi saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-11,test,synthetic,synthetic-cognitive-v2
SYN04830,biasanya aku tidak terbiasa membangun kerangka berpikir yang masuk akal bagi diri sendiri saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-07,train,synthetic,synthetic-cognitive-v2
SYN04831,saya tidak terbiasa memeriksa keselarasan batin sebelum mengambil sikap ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-14,test,synthetic,synthetic-cognitive-v2
SYN04832,"kalau ditanya aku kadang mengingat dengan jelas bagaimana sesuatu biasa dilakukan dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-13,train,synthetic,synthetic-cognitive-v2
SYN04833,biasanya aku cenderung memastikan pilihan selaras dengan nilai pribadi yang diyakini saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-00,test,synthetic,synthetic-cognitive-v2
SYN04834,biasanya aku tidak terbiasa mengubah cara penyampaian saat lawan bicara terlihat tak nyaman dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-11,test,synthetic,synthetic-cognitive-v2
SYN04835,kalau ditanya aku tidak terbiasa mengacu pada pengalaman nyata sebelum menerima hal baru ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-05,train,synthetic,synthetic-cognitive-v2
SYN04836,"dalam keseharian saya kadang merenungkan suatu ide sampai menemukan inti sebenarnya ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-11,test,synthetic,synthetic-cognitive-v2
SYN04837,tidak ada alasan khusus yang bisa aku jelaskan untuk itu dalam kegiatan sehari hari. Tidak ada penjelasan lain.,unknown,unknown,unknown:unknown,unknown-02,train,synthetic,synthetic-cognitive-v2
SYN04838,biasanya aku cenderung menangkap firasat tentang arah suatu keadaan sebelum benar benar terjadi saat kuliah.,Ni,support,Ni:support,Ni-15,test,synthetic,synthetic-cognitive-v2
SYN04839,dalam keseharian saya tidak terbiasa memilih kata yang halus saat memberi masukan supaya tidak menyakiti ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-05,train,synthetic,synthetic-cognitive-v2
SYN04840,"kalau ditanya aku kadang mencari makna tunggal di balik kejadian yang berulang saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-02,validation,synthetic,synthetic-cognitive-v2
SYN04841,kalau ditanya aku cenderung menelusuri sebab akibat untuk memahami mengapa sesuatu berhasil saat menghadapi persoalan baru.,Ti,support,Ti:support,Ti-05,test,synthetic,synthetic-cognitive-v2
SYN04842,"biasanya aku kadang meramu ide dari berbagai bidang menjadi satu peluang segar dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-09,test,synthetic,synthetic-cognitive-v2
SYN04843,aku belum pernah menghadapi situasi seperti yang ditanyakan ketika mengerjakan tugas. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown:unknown,unknown-01,train,synthetic,synthetic-cognitive-v2
SYN04844,dalam keseharian saya tidak terbiasa lebih percaya pada apa yang bisa dilihat dan disentuh langsung dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-11,train,synthetic,synthetic-cognitive-v2
SYN04845,"dalam keseharian saya kadang memeriksa keselarasan batin sebelum mengambil sikap ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-14,train,synthetic,synthetic-cognitive-v2
