id,reason_text,signal_primary,signal_secondary,mbti_reference
1812,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1813,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1814,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1815,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1816,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1817,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1818,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1819,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1820,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1821,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1822,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Karena itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1823,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1824,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1825,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1826,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1827,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1828,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1829,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1830,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1831,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Aku merasa bahwa, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1832,"Diskusi intelektual sangat menyenangkan bagiku. Selain itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1833,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1834,"Diskusi intelektual sangat menyenangkan bagiku. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1835,"Diskusi intelektual sangat menyenangkan bagiku. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1836,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1837,"Diskusi intelektual sangat menyenangkan bagiku. Selain itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1838,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Selain itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1839,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1840,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1841,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1842,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1843,"Diskusi intelektual sangat menyenangkan bagiku. Karena itu, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1844,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1845,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1846,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1847,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1848,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1849,"Diskusi intelektual sangat menyenangkan bagiku. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1850,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1851,"Diskusi intelektual sangat menyenangkan bagiku. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1852,"Diskusi intelektual sangat menyenangkan bagiku. Aku merasa bahwa, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1853,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1854,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1855,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1856,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1857,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1858,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,abstract_thinking,ENTP
1859,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1860,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1861,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Karena itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1862,"Diskusi intelektual sangat menyenangkan bagiku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1863,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1864,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1865,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1866,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1867,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1868,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1869,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1870,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1871,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1872,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1873,"Diskusi intelektual sangat menyenangkan bagiku. Aku merasa bahwa, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1874,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1875,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1876,"Diskusi intelektual sangat menyenangkan bagiku. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1877,"Diskusi intelektual sangat menyenangkan bagiku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1878,"Diskusi intelektual sangat menyenangkan bagiku. Karena itu, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1879,"Diskusi intelektual sangat menyenangkan bagiku. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1880,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1881,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1882,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Selain itu, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1883,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Aku merasa bahwa, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1884,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1885,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1886,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1887,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1888,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1889,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1890,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1891,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1892,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1893,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1894,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Dalam banyak situasi, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1895,"Diskusi intelektual sangat menyenangkan bagiku. Dalam banyak situasi, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1896,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,external_engagement,ENTP
1897,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Selain itu, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1898,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1899,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1900,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Aku merasa bahwa, diskusi intelektual sangat menyenangkan bagiku.",adaptive_exploration,abstract_thinking,ENTP
1901,"Diskusi intelektual sangat menyenangkan bagiku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",external_engagement,logical_reasoning,ENTP
1902,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, aku cepat bosan dengan rutinitas yang terlalu kaku.",external_engagement,logical_reasoning,ENTP
1903,"Diskusi intelektual sangat menyenangkan bagiku. Sering kali, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
1904,"Aku suka mencoba ide baru dan mengeksplorasi kemungkinan. Aku merasa bahwa, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,abstract_thinking,ENTP
1905,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1906,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1907,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Di sisi lain, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1908,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Aku merasa bahwa, aku cepat bosan dengan rutinitas yang terlalu kaku.",adaptive_exploration,external_engagement,ENTP
1909,"Aku cepat bosan dengan rutinitas yang terlalu kaku. Karena itu, aku suka mencoba ide baru dan mengeksplorasi kemungkinan.",adaptive_exploration,external_engagement,ENTP
1910,"Diskusi intelektual sangat menyenangkan bagiku. Di sisi lain, diskusi intelektual sangat menyenangkan bagiku.",external_engagement,logical_reasoning,ENTP
