id,reason_text,signal_primary,signal_secondary,mbti_reference
2228,Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Aku percaya bahwa visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku.,internal_reflection,emotional_consideration,INFJ
2229,"Harmoni emosional adalah fondasi dari produktivitasku. Sering kali, aku sering berbicara melalui tulisan lebih baik daripada lisan.",internal_reflection,emotional_consideration,INFJ
2230,Aku butuh waktu menyendiri untuk memproses emosi dan pikiran. Aku percaya bahwa aku selalu berpikir bagaimana keputusanku akan berdampak pada orang lain.,internal_reflection,emotional_consideration,INFJ
2231,Makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan. Aku selalu merasa bahwa aku sangat menghargai keotentikan dalam setiap hubungan.,internal_reflection,emotional_consideration,INFJ
2232,"Empati mendalam adalah karunia sekaligus beban yang aku tanggung. Aku percaya bahwa aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2233,"Aku sangat sensitif dengan energi dan suasana ruangan. Menurutku, harmoni emosional adalah fondasi dari produktivitasku.",internal_reflection,emotional_consideration,INFJ
2234,"Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Dalam keseharianku, aku sering tahu motive orang lain meski mereka tidak mengatakannya.",internal_reflection,emotional_consideration,INFJ
2235,Aku sangat peduli dengan konsistensi antara kata dan perbuatan. Yang aku yakini adalah aku sangat peka terhadap ketidakadilan dan selalu ingin meresponsnya.,internal_reflection,emotional_consideration,INFJ
2236,"Aku lebih suka kedalaman dari sedikit hubungan daripada keluasan yang dangkal. Di sisi lain, aku sering tahu motive orang lain meski mereka tidak mengatakannya.",internal_reflection,emotional_consideration,INFJ
2237,"Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Pada dasarnya, keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan.",internal_reflection,emotional_consideration,INFJ
2238,"Nilai dan prinsip adalah kompas yang selalu aku pegang erat. Yang pasti, aku sering berbicara melalui tulisan lebih baik daripada lisan.",internal_reflection,emotional_consideration,INFJ
2239,"Aku lebih suka komunikasi yang dalam dan bermakna. Aku merasa bahwa, dunia yang lebih baik adalah visi yang selalu mendorong langkahku.",internal_reflection,emotional_consideration,INFJ
2240,Membantu orang lain berkembang adalah salah satu tujuan hidup terbesarku. Aku selalu merasa bahwa aku sangat memperhatikan dinamika emosi dalam setiap hubungan.,internal_reflection,emotional_consideration,INFJ
2241,"Aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya. Yang aku yakini adalah aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2242,"Aku sangat memperhatikan dinamika emosi dalam setiap hubungan. Bagi aku, aku sangat peka terhadap ketidakadilan dan selalu ingin meresponsnya.",internal_reflection,emotional_consideration,INFJ
2243,Aku sangat sensitif dengan energi dan suasana ruangan. Aku sadar bahwa aku butuh waktu menyendiri untuk memproses emosi dan pikiran.,internal_reflection,emotional_consideration,INFJ
2244,Komitmen pada nilai adalah hal yang aku jaga meski tidak populer. Hal yang aku rasakan adalah aku sering berbicara melalui tulisan lebih baik daripada lisan.,internal_reflection,emotional_consideration,INFJ
2245,"Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Sering kali, aku sering memahami orang lain lebih baik dari mereka memahami diri sendiri.",internal_reflection,emotional_consideration,INFJ
2246,"Aku lebih suka kedalaman dari sedikit hubungan daripada keluasan yang dangkal. Di sisi lain, aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2247,"Aku lebih suka bekerja di balik layar tapi punya dampak yang nyata. Menurutku, aku lebih suka komunikasi yang dalam dan bermakna.",internal_reflection,emotional_consideration,INFJ
2248,Aku sangat sensitif dengan energi dan suasana ruangan. Aku percaya bahwa keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan.,internal_reflection,emotional_consideration,INFJ
2249,Aku sangat peduli dengan konsistensi antara kata dan perbuatan. Aku percaya bahwa aku sering berbicara melalui tulisan lebih baik daripada lisan.,internal_reflection,emotional_consideration,INFJ
2250,"Membantu orang lain berkembang adalah salah satu tujuan hidup terbesarku. Selain itu, aku sangat sensitif dengan energi dan suasana ruangan.",internal_reflection,emotional_consideration,INFJ
2251,"Aku sangat sensitif dengan energi dan suasana ruangan. Yang pasti, aku selalu berpikir bagaimana keputusanku akan berdampak pada orang lain.",internal_reflection,emotional_consideration,INFJ
2252,"Nilai dan prinsip adalah kompas yang selalu aku pegang erat. Pada dasarnya, aku sangat peka terhadap ketidakadilan dan selalu ingin meresponsnya.",internal_reflection,emotional_consideration,INFJ
2253,"Aku sangat sensitif dengan energi dan suasana ruangan. Aku percaya bahwa aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2254,"Aku sangat memperhatikan dinamika emosi dalam setiap hubungan. Karena itu, aku selalu berpikir bagaimana keputusanku akan berdampak pada orang lain.",internal_reflection,emotional_consideration,INFJ
2255,"Aku sering merasa terbebani oleh emosi orang lain di sekitarku. Dalam keseharianku, aku sering merasa seperti orang asing di keramaian.",internal_reflection,emotional_consideration,INFJ
2256,"Aku sangat sensitif dengan energi dan suasana ruangan. Aku merasa bahwa, visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku.",internal_reflection,emotional_consideration,INFJ
2257,Aku butuh waktu menyendiri untuk memproses emosi dan pikiran. Hal yang aku rasakan adalah aku sangat peduli dengan konsistensi antara kata dan perbuatan.,internal_reflection,emotional_consideration,INFJ
2258,Membantu orang lain berkembang adalah salah satu tujuan hidup terbesarku. Yang aku yakini adalah komitmen pada nilai adalah hal yang aku jaga meski tidak populer.,internal_reflection,emotional_consideration,INFJ
2259,"Aku butuh waktu menyendiri untuk memproses emosi dan pikiran. Bagi aku, aku sering merasa seperti orang asing di keramaian.",internal_reflection,emotional_consideration,INFJ
2260,"Aku lebih suka bekerja di balik layar tapi punya dampak yang nyata. Dalam keseharianku, aku tidak nyaman berada di lingkungan yang penuh konflik.",internal_reflection,emotional_consideration,INFJ
2261,"Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Di sisi lain, aku sangat peduli dengan konsistensi antara kata dan perbuatan.",internal_reflection,emotional_consideration,INFJ
2262,Visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku. Yang aku yakini adalah keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan.,internal_reflection,emotional_consideration,INFJ
2263,Visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku. Aku percaya bahwa aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya.,internal_reflection,emotional_consideration,INFJ
2264,"Aku selalu berpikir bagaimana keputusanku akan berdampak pada orang lain. Di sisi lain, aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2265,"Aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya. Menurutku, aku sering merasa seperti orang asing di keramaian.",internal_reflection,emotional_consideration,INFJ
2266,"Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Di sisi lain, aku butuh waktu menyendiri untuk memproses emosi dan pikiran.",internal_reflection,emotional_consideration,INFJ
2267,"Aku sering merasa terbebani oleh emosi orang lain di sekitarku. Di sisi lain, empati mendalam adalah karunia sekaligus beban yang aku tanggung.",internal_reflection,emotional_consideration,INFJ
2268,"Aku sangat menghargai keotentikan dalam setiap hubungan. Bagi aku, aku sering berbicara melalui tulisan lebih baik daripada lisan.",internal_reflection,emotional_consideration,INFJ
2269,"Aku sering tahu motive orang lain meski mereka tidak mengatakannya. Bagi aku, dunia yang lebih baik adalah visi yang selalu mendorong langkahku.",internal_reflection,emotional_consideration,INFJ
2270,"Aku lebih suka kedalaman dari sedikit hubungan daripada keluasan yang dangkal. Dalam keseharianku, aku sangat menghargai keotentikan dalam setiap hubungan.",internal_reflection,emotional_consideration,INFJ
2271,Aku sangat peduli dengan konsistensi antara kata dan perbuatan. Hal yang aku rasakan adalah aku sering merasa seperti orang asing di keramaian.,internal_reflection,emotional_consideration,INFJ
2272,"Aku sering memahami orang lain lebih baik dari mereka memahami diri sendiri. Di sisi lain, aku butuh waktu menyendiri untuk memproses emosi dan pikiran.",internal_reflection,emotional_consideration,INFJ
2273,Aku sangat sensitif dengan energi dan suasana ruangan. Aku sadar bahwa dunia yang lebih baik adalah visi yang selalu mendorong langkahku.,internal_reflection,emotional_consideration,INFJ
2274,Intuisi kuat adalah kompas utama yang aku andalkan dalam hidup. Aku sadar bahwa aku sering merasa seperti orang asing di keramaian.,internal_reflection,emotional_consideration,INFJ
2275,"Keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan. Menurutku, aku selalu berpikir bagaimana keputusanku akan berdampak pada orang lain.",internal_reflection,emotional_consideration,INFJ
2276,"Membantu orang lain berkembang adalah salah satu tujuan hidup terbesarku. Pada dasarnya, aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya.",internal_reflection,emotional_consideration,INFJ
2277,"Membantu orang lain berkembang adalah salah satu tujuan hidup terbesarku. Karena itu, visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku.",internal_reflection,emotional_consideration,INFJ
2278,"Aku sering tahu motive orang lain meski mereka tidak mengatakannya. Aku merasa bahwa, aku sering berbicara melalui tulisan lebih baik daripada lisan.",internal_reflection,emotional_consideration,INFJ
2279,Aku lebih suka kedalaman dari sedikit hubungan daripada keluasan yang dangkal. Yang aku yakini adalah nilai dan prinsip adalah kompas yang selalu aku pegang erat.,internal_reflection,emotional_consideration,INFJ
2280,"Aku sangat memperhatikan dinamika emosi dalam setiap hubungan. Menurutku, empati mendalam adalah karunia sekaligus beban yang aku tanggung.",internal_reflection,emotional_consideration,INFJ
2281,"Nilai dan prinsip adalah kompas yang selalu aku pegang erat. Aku merasa bahwa, keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan.",internal_reflection,emotional_consideration,INFJ
2282,"Makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan. Selain itu, visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku.",internal_reflection,emotional_consideration,INFJ
2283,"Harmoni emosional adalah fondasi dari produktivitasku. Sering kali, komitmen pada nilai adalah hal yang aku jaga meski tidak populer.",internal_reflection,emotional_consideration,INFJ
2284,"Makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan. Pada dasarnya, empati mendalam adalah karunia sekaligus beban yang aku tanggung.",internal_reflection,emotional_consideration,INFJ
2285,"Aku sangat memperhatikan dinamika emosi dalam setiap hubungan. Aku merasa bahwa, aku sangat terinspirasi oleh cerita transformasi dan pertumbuhan pribadi.",internal_reflection,emotional_consideration,INFJ
2286,"Harmoni emosional adalah fondasi dari produktivitasku. Karena itu, aku sangat terinspirasi oleh seni, sastra, dan hal-hal yang menyentuh jiwa.",internal_reflection,emotional_consideration,INFJ
2287,"Aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya. Dalam keseharianku, aku tidak nyaman berada di lingkungan yang penuh konflik.",internal_reflection,emotional_consideration,INFJ
2288,"Visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku. Aku merasa bahwa, aku lebih suka komunikasi yang dalam dan bermakna.",internal_reflection,emotional_consideration,INFJ
2289,Aku sangat peka terhadap ketidakadilan dan selalu ingin meresponsnya. Aku percaya bahwa aku sering berbicara melalui tulisan lebih baik daripada lisan.,internal_reflection,emotional_consideration,INFJ
2290,Visi jangka panjang tentang kebaikan bersama selalu memotivasi langkahku. Aku selalu merasa bahwa komitmen pada nilai adalah hal yang aku jaga meski tidak populer.,internal_reflection,emotional_consideration,INFJ
2291,Komitmen pada nilai adalah hal yang aku jaga meski tidak populer. Yang aku yakini adalah aku sangat menghargai keotentikan dalam setiap hubungan.,internal_reflection,emotional_consideration,INFJ
2292,"Aku sangat memperhatikan dinamika emosi dalam setiap hubungan. Pada dasarnya, aku butuh waktu menyendiri untuk memproses emosi dan pikiran.",internal_reflection,emotional_consideration,INFJ
2293,"Makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan. Yang pasti, aku jarang mengungkapkan perasaan terdalam kecuali pada orang yang benar-benar aku percaya.",internal_reflection,emotional_consideration,INFJ
2294,"Makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan. Menurutku, nilai dan prinsip adalah kompas yang selalu aku pegang erat.",internal_reflection,emotional_consideration,INFJ
2295,Keadilan dan integritas adalah dua hal yang tidak bisa aku kompromikan. Aku selalu merasa bahwa harmoni emosional adalah fondasi dari produktivitasku.,internal_reflection,emotional_consideration,INFJ
2296,"Empati mendalam adalah karunia sekaligus beban yang aku tanggung. Menurutku, aku sangat menghargai keotentikan dalam setiap hubungan.",internal_reflection,emotional_consideration,INFJ
2297,Harmoni emosional adalah fondasi dari produktivitasku. Aku selalu merasa bahwa aku sangat menghargai keotentikan dalam setiap hubungan.,internal_reflection,emotional_consideration,INFJ
2298,"Aku sering merasakan sesuatu yang belum terjadi dan ternyata terbukti benar. Karena itu, aku sering merasa seperti orang asing di keramaian.",internal_reflection,emotional_consideration,INFJ
2299,"Aku sering merasakan sesuatu yang belum terjadi dan ternyata terbukti benar. Karena itu, makna dan tujuan yang lebih besar selalu aku cari dalam setiap tindakan.",internal_reflection,emotional_consideration,INFJ
