sample_id,text,function,stance,label,family_id,split,source,generator_version,source_sample_id,source_family_id,source_split
v2:SYN14870,"aku kadang mengajak orang yang tersisih agar merasa dilibatkan kembali ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-04,train,synthetic,synthetic-cognitive-v2,SYN14870,Fe-06,validation
v2:SYN12574,saya tidak terbiasa memakai pelajaran dari pengalaman lama agar kesalahan tak berulang saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-09,validation,synthetic,synthetic-cognitive-v2,SYN12574,Si-10,train
v1:SYN07968,biasanya aku tidak terbiasa mengingat urutan kejadian sebelumnya ketika menghadapi persoalan serupa saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-04,train,synthetic,synthetic-cognitive-v1,SYN07968,Si-04,train
v2:SYN01682,kalau ditanya aku tidak terbiasa menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-08,validation,synthetic,synthetic-cognitive-v2,SYN01682,Ne-02,train
v1:SYN07707,kalau ditanya aku tidak terbiasa mengingat detail pengalaman lama untuk memeriksa perubahan saat ini saat kuliah. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-01,train,synthetic,synthetic-cognitive-v1,SYN07707,Si-01,train
v2:SYN00158,saya tidak terbiasa menyusun ulang logika suatu masalah dari awal dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-07,train,synthetic,synthetic-cognitive-v2,SYN00158,Ti-12,validation
v2:SYN15608,"biasanya aku kadang mengamati detail lingkungan sebelum mengambil tindakan saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-05,train,synthetic,synthetic-cognitive-v2,SYN15608,Se-13,train
v1:SYN05202,"saya kadang mengembangkan beberapa skenario alternatif dari sebuah informasi saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-09,validation,synthetic,synthetic-cognitive-v1,SYN05202,Ne-09,validation
v2:SYN10686,dalam keseharian saya cenderung mengupayakan jalan tengah saat keinginan tiap anggota tidak sama saat menghadapi persoalan baru.,Fe,support,Fe:support,Fe-02,train,synthetic,synthetic-cognitive-v2,SYN10686,Fe-04,train
v1:SYN07302,saya cenderung menikmati pengalaman indrawi yang sedang berlangsung di sekitarku saat menghadapi persoalan baru.,Se,support,Se:support,Se-09,validation,synthetic,synthetic-cognitive-v1,SYN07302,Se-09,validation
v2:SYN15820,kalau ditanya aku tidak terbiasa menangkap firasat tentang arah suatu keadaan sebelum benar benar terjadi ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-03,train,synthetic,synthetic-cognitive-v2,SYN15820,Ni-15,train
v2:SYN00918,"biasanya aku kadang mengupayakan jalan tengah saat keinginan tiap anggota tidak sama saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-02,train,synthetic,synthetic-cognitive-v2,SYN00918,Fe-04,train
v2:SYN08244,saya tidak terbiasa membandingkan situasi sekarang dengan pengalaman serupa sebelumnya saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-00,train,synthetic,synthetic-cognitive-v2,SYN08244,Si-00,validation
v2:SYN00442,"biasanya aku kadang menyimpan detail pengalaman sebagai acuan untuk situasi berikutnya dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Si,mixed,Si:mixed,Si-10,test,synthetic,synthetic-cognitive-v2,SYN00442,Si-15,train
v1:SYN03752,"aku kadang merenungkan perasaanku sendiri untuk memahami nilai yang terluka dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-05,train,synthetic,synthetic-cognitive-v1,SYN03752,Fi-05,train
v2:SYN10411,"saya kadang menemukan kegunaan baru dari sesuatu yang sudah biasa saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-10,test,synthetic,synthetic-cognitive-v2,SYN10411,Ne-07,train
v2:SYN08473,biasanya aku tidak terbiasa memeriksa apa yang sungguh penting sebelum berkomitmen saat kuliah. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-02,train,synthetic,synthetic-cognitive-v2,SYN08473,Fi-04,train
v2:SYN08345,"aku kadang melihat celah untuk melakukan sesuatu dengan cara yang berbeda ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-02,train,synthetic,synthetic-cognitive-v2,SYN08345,Ne-14,train
v2:SYN15366,biasanya aku tidak terbiasa memeriksa ketepatan konsep meski banyak orang sudah menyetujuinya dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Ti,oppose,Ti:oppose,Ti-09,validation,synthetic,synthetic-cognitive-v2,SYN15366,Ti-11,train
v1:SYN04375,kalau ditanya aku tidak terbiasa menghubungkan satu ide dengan banyak kemungkinan baru ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-00,train,synthetic,synthetic-cognitive-v1,SYN04375,Ne-00,train
v2:SYN04398,kalau ditanya aku cenderung bersemangat membahas kemungkinan yang belum tentu terjadi ketika bekerja bersama teman.,Ne,support,Ne:support,Ne-00,train,synthetic,synthetic-cognitive-v2,SYN04398,Ne-11,train
v2:SYN14692,"kalau ditanya aku kadang membayangkan skenario masa depan berdasarkan tanda yang ada sekarang ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-07,train,synthetic,synthetic-cognitive-v2,SYN14692,Ni-10,train
v2:SYN08489,biasanya aku cenderung menyusun kerangka besar sebelum memikirkan detail kecil ketika bekerja bersama teman.,Ni,support,Ni:support,Ni-09,validation,synthetic,synthetic-cognitive-v2,SYN08489,Ni-14,train
v2:SYN12937,dalam keseharian saya cenderung menyesuaikan sikap demi menjaga keharmonisan bersama dalam kegiatan sehari hari.,Fe,support,Fe:support,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN12937,Fe-14,validation
v1:SYN03801,dalam keseharian saya cenderung memilih tindakan yang terasa jujur terhadap keyakinanku saat kuliah.,Fi,support,Fi:support,Fi-06,train,synthetic,synthetic-cognitive-v1,SYN03801,Fi-06,train
v1:SYN02385,biasanya aku tidak terbiasa mencari titik temu ketika kebutuhan anggota kelompok berbeda saat kuliah. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-02,train,synthetic,synthetic-cognitive-v1,SYN02385,Fe-02,train
v2:SYN05174,biasanya aku tidak terbiasa membayangkan banyak cara berbeda untuk menyelesaikan sesuatu saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-02,train,synthetic,synthetic-cognitive-v2,SYN05174,Ne-03,train
v2:SYN02965,biasanya aku cenderung memeriksa kondisi nyata daripada hanya membayangkannya ketika mengerjakan tugas.,Se,support,Se:support,Se-06,train,synthetic,synthetic-cognitive-v2,SYN02965,Se-06,validation
v2:SYN05672,aku cenderung mencari benang merah antara peristiwa yang tampak tidak berhubungan dalam kegiatan sehari hari.,Ni,support,Ni:support,Ni-01,train,synthetic,synthetic-cognitive-v2,SYN05672,Ni-06,validation
v1:SYN01602,"saya kadang menguji apakah kesimpulan benar benar mengikuti premisnya saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-05,train,synthetic,synthetic-cognitive-v1,SYN01602,Ti-05,train
v2:SYN01395,saya tidak terbiasa mencari benang merah antara peristiwa yang tampak tidak berhubungan saat menyelesaikan proyek. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-01,train,synthetic,synthetic-cognitive-v2,SYN01395,Ni-06,train
v2:SYN12018,dalam keseharian saya tidak terbiasa mempertahankan detail prosedur yang sudah dikenal dengan baik ketika mengerjakan tugas. Itu bukan cara yang biasanya kupakai.,Si,oppose,Si:oppose,Si-02,train,synthetic,synthetic-cognitive-v2,SYN12018,Si-12,test
v2:SYN13394,"aku kadang memilih tindakan yang terasa jujur terhadap keyakinan sendiri ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-06,train,synthetic,synthetic-cognitive-v2,SYN13394,Fi-06,train
v2:SYN00312,"dalam keseharian saya kadang menyusun ulang logika suatu masalah dari awal ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2,SYN00312,Ti-12,train
v2:SYN14498,aku tidak terbiasa memperhatikan kebutuhan emosional orang lain sebelum bertindak ketika berdiskusi dalam kelompok. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-00,train,synthetic,synthetic-cognitive-v2,SYN14498,Fe-15,train
v1:SYN05229,saya cenderung melihat berbagai kegunaan baru dari benda yang sama saat kuliah.,Ne,support,Ne:support,Ne-10,test,synthetic,synthetic-cognitive-v1,SYN05229,Ne-10,test
v2:SYN09979,biasanya aku cenderung mengatur gaya bicara supaya lawan bicara merasa dihargai saat menyelesaikan proyek.,Fe,support,Fe:support,Fe-01,train,synthetic,synthetic-cognitive-v2,SYN09979,Fe-01,train
v1:SYN02221,"aku kadang mempertimbangkan perasaan kelompok sebelum mengambil keputusan bersama ketika mengerjakan tugas, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-00,train,synthetic,synthetic-cognitive-v1,SYN02221,Fe-00,train
v1:SYN03318,"biasanya aku kadang memastikan pilihanku selaras dengan nilai pribadi yang kuyakini saat menghadapi persoalan baru, tetapi kadang tidak. Itu bergantung pada keadaan.",Fi,mixed,Fi:mixed,Fi-00,train,synthetic,synthetic-cognitive-v1,SYN03318,Fi-00,train
v2:SYN12092,"kalau ditanya aku kadang mendalami satu gagasan berulang kali sampai maknanya jelas ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-10,test,synthetic,synthetic-cognitive-v2,SYN12092,Ni-08,train
v1:SYN03998,saya tidak terbiasa membela hal yang kuanggap benar walaupun tidak mendapat dukungan dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-08,validation,synthetic,synthetic-cognitive-v1,SYN03998,Fi-08,validation
v1:SYN00649,dalam keseharian saya cenderung menentukan standar hasil yang jelas supaya orang tahu tugasnya ketika mengerjakan tugas.,Te,support,Te:support,Te-07,train,synthetic,synthetic-cognitive-v1,SYN00649,Te-07,train
v2:SYN06965,"saya kadang lebih percaya pada apa yang bisa dilihat dan disentuh langsung saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-06,train,synthetic,synthetic-cognitive-v2,SYN06965,Se-11,validation
v1:SYN05460,kalau ditanya aku tidak terbiasa merangkai berbagai petunjuk menjadi satu gambaran arah jangka panjang saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-00,train,synthetic,synthetic-cognitive-v1,SYN05460,Ni-00,train
v1:SYN02921,saya tidak terbiasa memeriksa apakah keputusan bersama membuat seseorang terabaikan dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fe,oppose,Fe:oppose,Fe-08,validation,synthetic,synthetic-cognitive-v1,SYN02921,Fe-08,validation
v2:SYN15584,"biasanya aku kadang menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-08,validation,synthetic,synthetic-cognitive-v2,SYN15584,Ne-02,train
v2:SYN13292,aku tidak terbiasa melompat dari satu ide ke ide lain saat berdiskusi dalam kegiatan sehari hari. Itu bukan cara yang biasanya kupakai.,Ne,oppose,Ne:oppose,Ne-05,train,synthetic,synthetic-cognitive-v2,SYN13292,Ne-00,train
v2:SYN11009,dalam keseharian saya cenderung mencari berbagai kemungkinan sebelum memilih satu jalan saat menghadapi persoalan baru.,Ne,support,Ne:support,Ne-01,train,synthetic,synthetic-cognitive-v2,SYN11009,Ne-01,train
v2:SYN04519,"saya kadang peka terhadap perubahan suasana hati orang orang di sekitar dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-03,train,synthetic,synthetic-cognitive-v2,SYN04519,Fe-12,train
v1:SYN01169,"kalau ditanya aku kadang memeriksa konsistensi logika sebelum menerima sebuah penjelasan dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-00,train,synthetic,synthetic-cognitive-v1,SYN01169,Ti-00,train
v1:SYN02636,kalau ditanya aku cenderung mendengarkan kebutuhan bersama sebelum mengusulkan kesepakatan dalam kegiatan sehari hari.,Fe,support,Fe:support,Fe-05,train,synthetic,synthetic-cognitive-v1,SYN02636,Fe-05,train
v1:SYN01244,"biasanya aku kadang membongkar asumsi untuk memahami cara kerja sebuah sistem dalam kegiatan sehari hari, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-01,train,synthetic,synthetic-cognitive-v1,SYN01244,Ti-01,train
v1:SYN08993,hobi saya bermain game dan memelihara kucing dalam kegiatan komunitas. Begitu yang kurasakan.,unknown,unknown,unknown,unknown-11,test,synthetic,synthetic-cognitive-v1,SYN08993,unknown-11,test
v2:SYN13341,aku cenderung menguji ulang suatu teori dengan skenario yang berbeda saat menyelesaikan proyek.,Ti,support,Ti:support,Ti-10,test,synthetic,synthetic-cognitive-v2,SYN13341,Ti-15,train
v1:SYN06000,kalau ditanya aku tidak terbiasa menyaring berbagai kemungkinan menuju satu arah yang paling masuk akal saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-06,train,synthetic,synthetic-cognitive-v1,SYN06000,Ni-06,train
v1:SYN01793,"dalam keseharian saya kadang membangun kerangka pemahaman yang masuk akal bagi pikiranku dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v1,SYN01793,Ti-07,train
v2:SYN14008,dalam keseharian saya cenderung lebih percaya pada apa yang bisa dilihat dan disentuh langsung dalam kegiatan sehari hari.,Se,support,Se:support,Se-06,train,synthetic,synthetic-cognitive-v2,SYN14008,Se-11,train
v1:SYN00136,biasanya aku tidak terbiasa mengecek data kinerja untuk memilih cara yang paling efisien ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-01,train,synthetic,synthetic-cognitive-v1,SYN00136,Te-01,train
v2:SYN13791,biasanya aku tidak terbiasa menyesuaikan gerakan berdasarkan apa yang terlihat langsung saat kuliah. Itu bukan cara yang biasanya kupakai.,Se,oppose,Se:oppose,Se-04,train,synthetic,synthetic-cognitive-v2,SYN13791,Se-07,train
v2:SYN10527,"aku kadang menangkap pola yang menghubungkan berbagai topik sekaligus saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-08,validation,synthetic,synthetic-cognitive-v2,SYN10527,Ne-15,validation
v2:SYN10719,"aku kadang menghubungkan dua hal yang tampak tidak berkaitan menjadi ide baru saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-08,validation,synthetic,synthetic-cognitive-v2,SYN10719,Ne-02,test
v2:SYN14292,"kalau ditanya aku kadang memilih kata yang halus saat memberi masukan supaya tidak menyakiti ketika bekerja bersama teman, tetapi kadang tidak. Itu bergantung pada keadaan.",Fe,mixed,Fe:mixed,Fe-06,train,synthetic,synthetic-cognitive-v2,SYN14292,Fe-05,validation
v2:SYN05880,saya cenderung menyesuaikan gerakan berdasarkan apa yang terlihat langsung dalam kegiatan sehari hari.,Se,support,Se:support,Se-04,train,synthetic,synthetic-cognitive-v2,SYN05880,Se-07,train
v1:SYN05919,"saya kadang memperhatikan makna tersembunyi di balik pola yang berulang saat kuliah, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-05,train,synthetic,synthetic-cognitive-v1,SYN05919,Ni-05,train
v2:SYN01247,"kalau ditanya aku kadang menyusun kerangka besar sebelum memikirkan detail kecil dalam kegiatan komunitas, tetapi kadang tidak. Itu bergantung pada keadaan.",Ni,mixed,Ni:mixed,Ni-09,validation,synthetic,synthetic-cognitive-v2,SYN01247,Ni-14,train
v2:SYN14072,"dalam keseharian saya kadang mengikuti perkembangan terbaru dan bertindak sesuai situasi saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Se,mixed,Se:mixed,Se-10,test,synthetic,synthetic-cognitive-v2,SYN14072,Se-08,train
v2:SYN02642,aku cuma mengikuti apa yang terasa pas saat itu ketika berdiskusi dalam kelompok. Sulit menjelaskan lebih jauh.,unknown,unknown,unknown,unknown-07,train,synthetic,synthetic-cognitive-v2,SYN02642,unknown-04,train
v2:SYN04007,biasanya aku cenderung memeriksa keselarasan batin sebelum mengambil sikap saat kuliah.,Fi,support,Fi:support,Fi-00,train,synthetic,synthetic-cognitive-v2,SYN04007,Fi-14,test
v2:SYN01979,aku belum pernah menghadapi situasi seperti yang ditanyakan dalam kegiatan sehari hari. Itu saja yang bisa kuceritakan.,unknown,unknown,unknown,unknown-10,test,synthetic,synthetic-cognitive-v2,SYN01979,unknown-01,test
v2:SYN13877,biasanya aku tidak terbiasa menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain dalam kegiatan komunitas. Itu bukan cara yang biasanya kupakai.,Fi,oppose,Fi:oppose,Fi-02,train,synthetic,synthetic-cognitive-v2,SYN13877,Fi-12,validation
v2:SYN06576,biasanya aku tidak terbiasa mengecek data kinerja untuk memilih cara paling efisien saat menghadapi persoalan baru. Itu bukan cara yang biasanya kupakai.,Te,oppose,Te:oppose,Te-01,train,synthetic,synthetic-cognitive-v2,SYN06576,Te-03,validation
v1:SYN06352,dalam keseharian saya tidak terbiasa mendalami satu wawasan sampai hubungannya dengan masa depan menjadi jelas ketika bekerja bersama teman. Itu bukan cara yang biasanya kupakai.,Ni,oppose,Ni:oppose,Ni-10,test,synthetic,synthetic-cognitive-v1,SYN06352,Ni-10,test
v2:SYN12559,aku cenderung menyimpan penilaian pribadi meski tidak diungkapkan ke orang lain dalam kegiatan komunitas.,Fi,support,Fi:support,Fi-02,train,synthetic,synthetic-cognitive-v2,SYN12559,Fi-12,test
v2:SYN10192,biasanya aku cenderung menolak berkompromi pada hal yang menyentuh prinsip inti saat menghadapi persoalan baru.,Fi,support,Fi:support,Fi-03,train,synthetic,synthetic-cognitive-v2,SYN10192,Fi-13,train
v2:SYN12884,"saya kadang mengaitkan satu gagasan dengan banyak arah pengembangan saat menyelesaikan proyek, tetapi kadang tidak. Itu bergantung pada keadaan.",Ne,mixed,Ne:mixed,Ne-00,train,synthetic,synthetic-cognitive-v2,SYN12884,Ne-12,train
v2:SYN13605,aku belum pernah menghadapi situasi seperti yang ditanyakan saat kuliah. Tidak tahu harus bilang apa lagi.,unknown,unknown,unknown,unknown-10,test,synthetic,synthetic-cognitive-v2,SYN13605,unknown-01,train
v1:SYN02188,kalau ditanya aku cenderung mempertimbangkan perasaan kelompok sebelum mengambil keputusan bersama ketika bekerja bersama teman.,Fe,support,Fe:support,Fe-00,train,synthetic,synthetic-cognitive-v1,SYN02188,Fe-00,train
v2:SYN06723,"dalam keseharian saya kadang mencari struktur internal yang konsisten di balik suatu aturan ketika berdiskusi dalam kelompok, tetapi kadang tidak. Itu bergantung pada keadaan.",Ti,mixed,Ti:mixed,Ti-07,train,synthetic,synthetic-cognitive-v2,SYN06723,Ti-13,train
